employee_id,full_name,date_of_birth,gender_identity,work_email,phone_number,home_address_city,home_address_state_ut,home_address_pin_code,hire_date,employment_status,employment_type,department,job_title,manager_employee_id,employee_aadhaar_hash,employee_pan_hash,employee_upi_vpa,employee_epfo_uan_hash,employee_esic_ip_number_hash,company_id,company_legal_name,company_trade_name,company_hq_state_ut,company_industry_nic_code,company_primary_operating_state_ut,company_operating_states_ut_list,company_operating_states_ut_count,company_state_focus_flag,company_state_focus_notes
EMPIN00027575,Riya Singh,1981-10-16,Female,riya.singh.empin00027575@india6727.in,+91-9503692178,City_WB_282,WB,120251,2025-10-15,Active,Contractor,Engineering,Product Manager,EMPIN00027024,fe3b627b99235d81,aec70c8edd8abd6a,riya2395@ibl,7b9a056b2516738e,908ff1f7969e6f97,CMPIN00280,India6727 Limited,India6727,MH,86101,WB,WB;SK;TN;UK;TS;OD;LA;AN;NL;HR;KA;ML,12,N,Multi-region footprint
EMPIN00027576,Nisha Joshi,1960-07-02,Prefer not to say,nisha.joshi.empin00027576@india4049.in,+91-8181348443,City_WB_357,WB,887193,2022-07-01,Active,Full-time,Marketing,Operations Manager,EMPIN00027006,8da25d782f920813,72f4b2ab1d14d5a1,nisha1845@okicici,143b08dee0f4c6f4,b47d842abf662971,CMPIN00242,India4049 Limited,India4049,DN,62012,WB,CH;WB,2,Y,Focused operations in WB
EMPIN00027577,Diya Banerjee,1987-07-08,Self-describe,diya.banerjee.empin00027577@india3211.in,+91-8415823474,City_WB_144,WB,342151,2019-05-29,Active,Full-time,Operations,Sales Development Rep,EMPIN00027003,23a9d0a9d0d9f77c,1a5e63bc0c99c578,diya7887@ibl,6f8b1c2f484867ca,259ce85b274c0de1,CMPIN00154,India3211 Limited,India3211,KA,52211,TR,MZ;AP;RJ;WB;PY;UP;TR;AN;CG;TS;JH;DN;KA,13,N,Multi-region footprint
EMPIN00027578,Kavya Bhat,1965-09-25,Self-describe,kavya.bhat.empin00027578@india9451.in,+91-8942681078,City_WB_142,WB,212604,2015-12-05,Active,Part-time,IT,Security Analyst,EMPIN00027019,9ad100be91f6ab07,1992f87f69b161b3,kavya6268@okaxis,787aeb1f9a683cd6,6b251b7566052409,CMPIN00217,India9451 Limited,India9451,ML,30110,ML,PY;TN;HP;LD;AP;MN;JK;WB;GA;ML;RJ;LA;DN,13,N,Multi-region footprint
EMPIN00027579,Meera Kapoor,1962-03-23,Female,meera.kapoor.empin00027579@india5469.in,+91-8043754887,City_WB_399,WB,814379,2014-05-14,Active,Full-time,Customer Support,Account Executive,EMPIN00027021,1902d834c3beb9c2,d6b8b4688cf7859f,meera5501@okicici,d457cf4c333e1ff7,7a2a288f50c2bd24,CMPIN00295,India5469 Limited,India5469,KL,30110,LD,TN;MN;JH;RJ;UP;WB;GJ;MH;PB;LD;GA;JK;KA;AR,14,N,Multi-region footprint
EMPIN00027580,Saanvi Patel,1976-06-26,Female,saanvi.patel.empin00027580@india2120.in,+91-6437336281,City_WB_301,WB,446873,2017-10-03,Active,Full-time,Product,Software Engineer,EMPIN00027016,0d1d934b4a817aad,6b71ab7b375c48c7,saanvi3701@upi,15946d660f6ab32b,e2e6ca06ee87238b,CMPIN00281,India2120 Limited,India2120,TR,86101,PY,LA;CH;GA;MP;AN;PY;HR;HP;WB;DL;OD,11,N,Multi-region footprint
EMPIN00027581,Sai Chatterjee,1999-09-03,Female,sai.chatterjee.empin00027581@india5649.in,+91-6057063469,City_WB_372,WB,603388,2011-05-30,Active,Full-time,Security,Data Analyst,EMPIN00027020,1b5cfc59bb49fdb6,f8dd232be398c2c4,sai7975@upi,d06b991bc17c7bbf,3bf4b5d4525cbc57,CMPIN00197,India5649 Limited,India5649,AN,62011,PY,PY;JH;ML;WB;KL;BR;AN;MH;TN,9,N,Multi-region footprint
EMPIN00027582,Sai Banerjee,1955-02-21,Self-describe,sai.banerjee.empin00027582@wbworks37.in,+91-9680186533,City_WB_52,WB,940775,2015-09-20,Active,Full-time,Operations,Marketing Analyst,EMPIN00027006,9c75e4b96800f7bd,a26fad5be2923bd9,sai2541@okhdfcbank,cec554351f4a458d,b9bb1a483e4381f8,CMPIN00111,WBWorks37 Private Limited,WBWorks37,WB,56101,WB,WB,1,Y,Focused operations in WB
EMPIN00027583,Riya Gupta,1983-11-13,Self-describe,riya.gupta.empin00027583@india5317.in,+91-7498283785,City_WB_347,WB,721037,2024-12-06,Active,Full-time,Engineering,Security Analyst,EMPIN00027025,56a917f620a20b58,46a4a9f351fb6309,riya8732@ibl,9390736092ff7367,be9cb8a486c552fc,CMPIN00291,India5317 Limited,India5317,LA,30110,AS,AS;GA;AP;LA;UP;WB;TS;HR;BR;LD;MZ;CG;PB,13,N,Multi-region footprint
EMPIN00027584,Riya Menon,1969-10-27,Male,riya.menon.empin00027584@india4049.in,+91-9500583251,City_WB_191,WB,865299,2025-10-10,Active,Full-time,HR,Sales Development Rep,EMPIN00027020,26565519924f4aa6,76050ed301f724d7,riya3189@okyesbank,5ea88816971c54d5,d87559f054128dbc,CMPIN00242,India4049 Limited,India4049,DN,62012,WB,CH;WB,2,Y,Focused operations in WB
EMPIN00027585,Arjun Shetty,1967-04-11,Male,arjun.shetty.empin00027585@india8951.in,+91-8492176249,City_WB_250,WB,312935,2013-03-21,Active,Full-time,HR,QA Engineer,EMPIN00027008,2c61e3754b701208,30ac0dcbb8b6e615,arjun8546@oksbi,65fa68e8f5ca6743,bd9b60492dadc8f6,CMPIN00269,India8951 Limited,India8951,LD,61100,GJ,LA;TS;KL;NL;HP;AP;JH;GJ;WB;DN;AN,11,N,Multi-region footprint
EMPIN00027586,Myra Das,1993-03-18,Prefer not to say,myra.das.empin00027586@wbworks37.in,+91-7176831631,City_WB_168,WB,123465,2022-08-02,Active,Full-time,HR,IT Support Analyst,EMPIN00027021,012791c9fa2c2199,d402696045670cdb,myra8925@okaxis,208229b777ea8a06,607278c08e7121cd,CMPIN00111,WBWorks37 Private Limited,WBWorks37,WB,56101,WB,WB,1,Y,Focused operations in WB
EMPIN00027587,Meera Qureshi,1975-03-26,Non-binary,meera.qureshi.empin00027587@india5503.in,+91-7896927411,City_WB_327,WB,660881,2025-07-14,Active,Full-time,Customer Support,Software Engineer,EMPIN00027002,dbe4fdbe8741f63a,0605af4a89188838,meera3117@oksbi,a99b6034ec326d70,f8ea4db1cf98f73d,CMPIN00310,India5503 Limited,India5503,SK,56101,MZ,LD;MP;AS;PB;AN;WB;MZ;DL;UK;BR;GA;ML;OD;HP,14,N,Multi-region footprint
EMPIN00027588,Anika Ali,1972-11-11,Non-binary,anika.ali.empin00027588@india5317.in,+91-7604604222,City_WB_67,WB,496219,2015-02-04,Active,Full-time,Security,QA Engineer,EMPIN00027015,32e4c60cdcefe93b,c7b18b278cbd13b0,anika1400@okicici,3347c4fe9fc24287,a1ce20b56d676392,CMPIN00291,India5317 Limited,India5317,LA,30110,AS,AS;GA;AP;LA;UP;WB;TS;HR;BR;LD;MZ;CG;PB,13,N,Multi-region footprint
EMPIN00027589,Isha Banerjee,1958-06-06,Male,isha.banerjee.empin00027589@india6907.in,+91-9873279373,City_WB_70,WB,628404,2022-04-22,Active,Full-time,HR,Operations Manager,EMPIN00027029,a6e4018cb90ea91a,e38031821ae396af,isha2659@okaxis,793f46a364ed839e,e2ff2c64d62649ec,CMPIN00155,India6907 Limited,India6907,MZ,62012,PB,DN;JK;KA;PB;SK;RJ;WB;MP;DL,9,N,Multi-region footprint
EMPIN00027590,Priya Kumar,1996-10-12,Non-binary,priya.kumar.empin00027590@india583.in,+91-9607996884,City_WB_154,WB,710472,2022-07-07,Active,Full-time,HR,Marketing Analyst,EMPIN00027006,0342307c1a02033d,b99620806f0068bf,priya9995@okaxis,acf6a6ea40303500,3c92f9d888158118,CMPIN00227,India583 Limited,India583,HP,47110,SK,UK;SK;KL;MZ;PB;GA;WB;NL;CG;BR;HR;JH;TR;DL,14,N,Multi-region footprint
EMPIN00027591,Ishaan Ghosh,1996-04-26,Non-binary,ishaan.ghosh.empin00027591@india7464.in,+91-6103188721,City_WB_299,WB,993367,2020-04-28,Active,Full-time,Engineering,Data Analyst,EMPIN00027014,b8aefe70726d99e1,519e44178b3fc7e4,ishaan3682@paytm,20adf596abcc2894,a8d801da5c9f737e,CMPIN00255,India7464 Limited,India7464,DN,62011,UP,TS;MZ;WB;CH;LD;TN;MH;HR;UP,9,N,Multi-region footprint
EMPIN00027592,Tanvi Bose,1968-01-03,Prefer not to say,tanvi.bose.empin00027592@india8951.in,+91-8919403353,City_WB_206,WB,680351,2023-10-17,Active,Full-time,Engineering,Customer Support Specialist,EMPIN00027026,5988481379aa0786,99a96fad3dbcedf2,tanvi4768@paytm,b822ca61d79ad7e7,13d2904dd3fc8871,CMPIN00269,India8951 Limited,India8951,LD,61100,GJ,LA;TS;KL;NL;HP;AP;JH;GJ;WB;DN;AN,11,N,Multi-region footprint
EMPIN00027593,Karan Nair,1984-10-11,Female,karan.nair.empin00027593@india1645.in,+91-7821700825,City_WB_231,WB,139120,2012-03-29,Active,Full-time,HR,HR Specialist,EMPIN00027009,06438c4af05441fb,86c6065c9bb0d975,karan1743@okicici,4fc157d9df3e74e8,9f4a8ba6d38edda7,CMPIN00245,India1645 Limited,India1645,MH,86101,BR,PB;JH;KL;AR;KA;DN;MP;AS;WB;JK;BR;LD;MN;HP;AP,15,N,Multi-region footprint
EMPIN00027594,Saanvi Sharma,1969-01-26,Self-describe,saanvi.sharma.empin00027594@india248.in,+91-6917293876,City_WB_116,WB,720860,2024-08-25,Active,Full-time,IT,QA Engineer,EMPIN00027002,f5158b1350e03550,ff3311ed219f13f7,saanvi8638@okaxis,925565750e302b54,1ec719c083ea4dcc,CMPIN00223,India248 Limited,India248,DL,62012,JH,OD;UK;ML;WB;SK;AR;JH;CG;GA;KA;DL;AS;TR;TN;DN,15,N,Multi-region footprint
EMPIN00027595,Saanvi Menon,1971-06-21,Self-describe,saanvi.menon.empin00027595@india8169.in,+91-7799126665,City_WB_8,WB,475462,2013-08-31,Active,Full-time,Sales,Marketing Analyst,EMPIN00027009,ac59a74063598891,5e651b49d83b0334,saanvi4243@ibl,b2df45bda6621d16,e8e2b69e24ec8ad5,CMPIN00172,India8169 Limited,India8169,TN,70200,NL,GA;JK;NL;KL;DL;PB;WB;CG;CH;DN;PY;UP;GJ,13,N,Multi-region footprint
EMPIN00027596,Arjun Malhotra,2001-09-28,Male,arjun.malhotra.empin00027596@india1746.in,+91-9597526633,City_WB_248,WB,775016,2024-09-22,Active,Full-time,Engineering,IT Support Analyst,EMPIN00027022,99b00d7111d346e4,bc5a51d6ddce190f,arjun3140@upi,fe8cdebe99515ba8,d636c2262fa85689,CMPIN00149,India1746 Limited,India1746,WB,80100,GJ,TR;GJ;GA;HR;WB;UP;LD;JK;PY,9,N,Multi-region footprint
EMPIN00027597,Nisha Jain,2001-01-17,Self-describe,nisha.jain.empin00027597@india8624.in,+91-7524182629,City_WB_140,WB,731411,2018-11-01,Active,Full-time,Engineering,Software Engineer,EMPIN00027023,2b77079f93c0838c,4da71fc131266942,nisha5080@okicici,1c26ed1fd2709666,0f8409d82bc7c0c5,CMPIN00254,India8624 Limited,India8624,KL,41001,TN,WB;TN,2,Y,Focused operations in TN
EMPIN00027598,Meera Khan,1987-08-26,Prefer not to say,meera.khan.empin00027598@india8624.in,+91-9606459869,City_WB_283,WB,526702,2017-11-21,Terminated,Intern,HR,Marketing Analyst,EMPIN00027030,0afe1d2b231dd982,64b574bae59172da,meera4571@okhdfcbank,92b5f493907120e3,9727833b4f3505a3,CMPIN00254,India8624 Limited,India8624,KL,41001,TN,WB;TN,2,Y,Focused operations in TN
EMPIN00027599,Anmol Ali,1995-01-06,Female,anmol.ali.empin00027599@india7179.in,+91-9361134063,City_WB_277,WB,840683,2025-04-19,Active,Full-time,Marketing,Marketing Analyst,EMPIN00027001,52e53670bd91a44b,780c9c82e98fe6e1,anmol3085@okicici,b484219489127d8c,fd0690533910c068,CMPIN00282,India7179 Limited,India7179,JH,62012,MN,GJ;SK;JH;MH;MZ;NL;HP;BR;TN;CH;MN;WB;UK;DL;RJ,15,N,Multi-region footprint
EMPIN00027600,Rahul Hussain,1991-09-17,Male,rahul.hussain.empin00027600@india9154.in,+91-8879005391,City_WB_162,WB,701265,2020-08-25,Leave,Full-time,Marketing,Operations Manager,EMPIN00027012,d020e907a122b360,2bb844eef1c0086c,rahul6144@ibl,3bfdd7768def5a91,044628dc4b7c2a7c,CMPIN00279,India9154 Limited,India9154,UK,86101,JK,DN;KL;MZ;CH;GA;WB;MH;GJ;AP;SK;JK,11,N,Multi-region footprint
EMPIN00027601,Anika Shetty,1998-08-10,Male,anika.shetty.empin00027601@india9749.in,+91-6352294947,City_WB_34,WB,838572,2010-01-28,Active,Full-time,Security,Product Manager,EMPIN00027010,a5af96f7cacfa5c8,909df794accfea63,anika7957@oksbi,4e281201789d0564,46c04571dea150cb,CMPIN00303,India9749 Limited,India9749,BR,52211,GJ,LA;HP;AP;KL;PB;JK;WB;GJ;UK;MP;MZ;SK,12,N,Multi-region footprint
EMPIN00027602,Aadhya Chaudhary,2004-03-07,Non-binary,aadhya.chaudhary.empin00027602@india4895.in,+91-7672851237,City_WB_192,WB,554732,2022-02-09,Active,Full-time,Customer Support,HR Specialist,EMPIN00027022,c05048044038715d,ecb8b22344c37c21,aadhya6131@okaxis,a03cbe7be99432ce,463b31ef752d42ac,CMPIN00307,India4895 Limited,India4895,GA,62011,ML,JH;NL;PY;GJ;HR;ML;MN;MZ;DN;WB,10,N,Multi-region footprint
EMPIN00027603,Siddharth Kulkarni,1977-08-12,Non-binary,siddharth.kulkarni.empin00027603@india509.in,+91-8077670781,City_WB_82,WB,376785,2017-11-27,Terminated,Full-time,Finance,Customer Support Specialist,EMPIN00027017,a70b2a1f62c0b551,449b79db43f87acd,siddharth1191@okaxis,c0fc01a8839c9d2c,554ba7a526996e37,CMPIN00288,India509 Limited,India509,AP,41001,TR,TS;UP;HP;TR;WB;CG;NL;KL;UK;AS;MN;MZ,12,N,Multi-region footprint
EMPIN00027604,Neha Mahajan,1963-07-01,Male,neha.mahajan.empin00027604@india4159.in,+91-6383017199,City_WB_353,WB,513794,2025-12-09,Active,Full-time,Marketing,Security Analyst,EMPIN00027018,99a45cb75b745116,e02b2cb3a18a617e,neha7320@upi,e8633c6f087f6214,11a6578166cc9acc,CMPIN00267,India4159 Limited,India4159,TS,70200,UK,JK;PY;OD;JH;UK;LD;WB;CG;AR;BR,10,N,Multi-region footprint
EMPIN00027605,Reyansh Malhotra,1984-06-10,Non-binary,reyansh.malhotra.empin00027605@india5503.in,+91-6410159833,City_WB_399,WB,399202,2023-07-12,Active,Full-time,Marketing,Sales Development Rep,EMPIN00027003,d64d3b7663c105c7,bf441a6c094d5354,reyansh751@oksbi,6749a89eac7d9765,e4ed2b1f79437854,CMPIN00310,India5503 Limited,India5503,SK,56101,MZ,LD;MP;AS;PB;AN;WB;MZ;DL;UK;BR;GA;ML;OD;HP,14,N,Multi-region footprint
EMPIN00027606,Pooja Das,1961-02-02,Self-describe,pooja.das.empin00027606@india9282.in,+91-9125213065,City_WB_213,WB,431321,2018-06-05,Active,Full-time,Security,Product Manager,EMPIN00027021,a89a61aeee09ee34,99ce81619f802ae1,pooja1313@oksbi,6c787113c8db7505,483f9d82e58b57c3,CMPIN00296,India9282 Limited,India9282,UK,61100,TR,TR;DN;WB;MP;MZ;AR;LD;NL,8,N,Multi-region footprint
EMPIN00027607,Nisha Das,2002-11-21,Non-binary,nisha.das.empin00027607@india6907.in,+91-7542269459,City_WB_146,WB,992125,2012-03-03,Active,Full-time,Product,Data Analyst,EMPIN00027012,55282cbd46835529,60e6d6c58ac29c59,nisha8876@okhdfcbank,500b782226326a90,1ea8fe1f40082b73,CMPIN00155,India6907 Limited,India6907,MZ,62012,PB,DN;JK;KA;PB;SK;RJ;WB;MP;DL,9,N,Multi-region footprint
EMPIN00027608,Kiara Qureshi,1967-01-10,Non-binary,kiara.qureshi.empin00027608@india1860.in,+91-9901252182,City_WB_352,WB,334409,2016-12-23,Active,Full-time,Finance,HR Specialist,EMPIN00027009,4019d602532f4a74,9b0738ef4f145bbf,kiara529@ibl,248f338e72707d04,f4f6b9f02b314de5,CMPIN00272,India1860 Limited,India1860,MP,30110,RJ,CH;TS;DL;MN;HP;PY;BR;AR;TR;RJ;HR;WB;JK;UP,14,N,Multi-region footprint
EMPIN00027609,Anmol Khan,1969-10-02,Non-binary,anmol.khan.empin00027609@india9282.in,+91-9437177053,City_WB_302,WB,606398,2021-01-03,Active,Part-time,Legal,Financial Analyst,EMPIN00027024,c75a09c115a923e2,e92b1ff278497a12,anmol3599@ibl,6236074163c7c392,1a1e4dfa237bfcd5,CMPIN00296,India9282 Limited,India9282,UK,61100,TR,TR;DN;WB;MP;MZ;AR;LD;NL,8,N,Multi-region footprint
EMPIN00027610,Myra Joshi,1974-09-23,Self-describe,myra.joshi.empin00027610@india8169.in,+91-6517070796,City_WB_114,WB,264246,2026-01-03,Active,Full-time,Sales,Account Executive,EMPIN00027026,c9310a8f78a7922b,ce4ceebea62d2533,myra1692@upi,7010cfa4fdb47786,143592635f2b4453,CMPIN00172,India8169 Limited,India8169,TN,70200,NL,GA;JK;NL;KL;DL;PB;WB;CG;CH;DN;PY;UP;GJ,13,N,Multi-region footprint
EMPIN00027611,Karan Gupta,2002-02-23,Non-binary,karan.gupta.empin00027611@india9234.in,+91-8433310297,City_WB_281,WB,119743,2018-05-22,Active,Full-time,Sales,Business Analyst,EMPIN00027022,01e5900fafaffed0,2548db5c821770a9,karan7299@upi,f1ac9d0cc71a56a9,7b19c38e9be82da7,CMPIN00277,India9234 Limited,India9234,OD,61100,JH,GJ;NL;ML;WB;KA;HP;DN;JH,8,N,Multi-region footprint
EMPIN00027612,Riya Jain,1962-11-19,Non-binary,riya.jain.empin00027612@india583.in,+91-8334074049,City_WB_387,WB,592065,2015-01-29,Active,Contractor,Customer Support,Business Analyst,EMPIN00027024,c29ee63db4efb596,eaef9c9bb9d54dae,riya5237@upi,831680e024a680a0,e8d05bb290c52394,CMPIN00227,India583 Limited,India583,HP,47110,SK,UK;SK;KL;MZ;PB;GA;WB;NL;CG;BR;HR;JH;TR;DL,14,N,Multi-region footprint
EMPIN00027613,Vihaan Ali,1965-03-15,Non-binary,vihaan.ali.empin00027613@india6907.in,+91-7617116176,City_WB_61,WB,129615,2024-06-16,Active,Contractor,Engineering,Data Engineer,EMPIN00027013,44d4a3c3b4bb5ca8,36f3a561358de218,vihaan2592@oksbi,527d14e1052a9b46,d981be3422ab247b,CMPIN00155,India6907 Limited,India6907,MZ,62012,PB,DN;JK;KA;PB;SK;RJ;WB;MP;DL,9,N,Multi-region footprint
EMPIN00027614,Aarav Banerjee,1993-04-22,Self-describe,aarav.banerjee.empin00027614@india7179.in,+91-6382152350,City_WB_102,WB,403052,2017-06-22,Leave,Full-time,Customer Support,Data Analyst,EMPIN00027011,0332035689319656,bbf06ff9f8f0b571,aarav2737@okaxis,da1b1a815f8919c4,e7ec8b117fd688c7,CMPIN00282,India7179 Limited,India7179,JH,62012,MN,GJ;SK;JH;MH;MZ;NL;HP;BR;TN;CH;MN;WB;UK;DL;RJ,15,N,Multi-region footprint
EMPIN00027615,Krishna Shetty,1968-04-21,Male,krishna.shetty.empin00027615@india5469.in,+91-7516430098,City_WB_190,WB,315270,2025-10-04,Active,Full-time,Operations,Security Analyst,EMPIN00027001,07f3504b6995e320,24391fdd1a8de43a,krishna4638@oksbi,507d6026387d7fdc,e19c9d55599d1972,CMPIN00295,India5469 Limited,India5469,KL,30110,LD,TN;MN;JH;RJ;UP;WB;GJ;MH;PB;LD;GA;JK;KA;AR,14,N,Multi-region footprint
EMPIN00027616,Anmol Iyer,1998-05-05,Male,anmol.iyer.empin00027616@india3211.in,+91-9213600168,City_WB_103,WB,130518,2011-03-02,Active,Full-time,Legal,Data Engineer,EMPIN00027003,5dce48812d303942,c9f4dd01ed61fc34,anmol2097@okhdfcbank,84cb33c66a52d58b,9af3fdfbb3168e9e,CMPIN00154,India3211 Limited,India3211,KA,52211,TR,MZ;AP;RJ;WB;PY;UP;TR;AN;CG;TS;JH;DN;KA,13,N,Multi-region footprint
EMPIN00027617,Ananya Patel,1975-08-04,Prefer not to say,ananya.patel.empin00027617@india1645.in,+91-6502097072,City_WB_115,WB,137303,2020-11-24,Active,Full-time,Data,Senior Data Analyst,EMPIN00027029,1db9d489b594fabd,52f7ebb4bab70027,ananya2614@oksbi,535f8e82e139fcc2,45f66865352d9028,CMPIN00245,India1645 Limited,India1645,MH,86101,BR,PB;JH;KL;AR;KA;DN;MP;AS;WB;JK;BR;LD;MN;HP;AP,15,N,Multi-region footprint
EMPIN00027618,Nisha Khan,1961-09-26,Non-binary,nisha.khan.empin00027618@wbworks768.in,+91-9888546469,City_WB_62,WB,952999,2015-12-31,Active,Full-time,Sales,Operations Manager,EMPIN00027007,0572f2abc707bd5c,7f46fc737649fe8b,nisha9592@oksbi,a102a08930ce285d,b2e9a910ad012f1b,CMPIN00110,WBWorks768 Private Limited,WBWorks768,WB,61100,WB,WB,1,Y,Focused operations in WB
EMPIN00027619,Reyansh Das,1996-02-04,Prefer not to say,reyansh.das.empin00027619@india7179.in,+91-6870054315,City_WB_340,WB,747190,2020-12-29,Active,Full-time,Engineering,Product Manager,EMPIN00027013,eb74e0d29ce10253,fb6fd36471e6628f,reyansh8057@okyesbank,d9e829612d3e00cc,62516d5bab3404b3,CMPIN00282,India7179 Limited,India7179,JH,62012,MN,GJ;SK;JH;MH;MZ;NL;HP;BR;TN;CH;MN;WB;UK;DL;RJ,15,N,Multi-region footprint
EMPIN00027620,Vihaan Bhat,1991-08-27,Male,vihaan.bhat.empin00027620@india4886.in,+91-7309515005,City_WB_388,WB,911637,2011-02-02,Active,Full-time,Security,Senior Data Analyst,EMPIN00027004,3f84f0795084dfdc,845c083bbf1b0ac5,vihaan1687@oksbi,ed8c66f0c244b8cc,8a0b03807e9c811d,CMPIN00156,India4886 Limited,India4886,TN,62012,MH,HR;DL;UP;MN;MH;AS;WB;PY;LA;AR;OD,11,N,Multi-region footprint
EMPIN00027621,Diya Singh,1961-09-30,Non-binary,diya.singh.empin00027621@india1852.in,+91-6555122485,City_WB_335,WB,520019,2014-09-16,Active,Full-time,Customer Support,Security Analyst,EMPIN00027007,cc61eecd0dbec4fe,4536b28697c9de06,diya6028@paytm,635bcde283f3d387,d417ffa8ee2cf0fc,CMPIN00266,India1852 Limited,India1852,MH,80100,KL,UP;WB;CH;MP;MN;KA;PB;HR;KL;RJ;GA,11,N,Multi-region footprint
EMPIN00027622,Meera Hussain,1978-10-05,Male,meera.hussain.empin00027622@india6727.in,+91-9213224304,City_WB_157,WB,965248,2026-01-18,Active,Full-time,Security,Marketing Analyst,EMPIN00027001,30e7317b36014150,429d74a440a1b101,meera2207@ibl,7b05990424aaf7d0,419dbefbb0cc857b,CMPIN00280,India6727 Limited,India6727,MH,86101,WB,WB;SK;TN;UK;TS;OD;LA;AN;NL;HR;KA;ML,12,N,Multi-region footprint
EMPIN00027623,Aarohi Saxena,2002-07-26,Non-binary,aarohi.saxena.empin00027623@india6749.in,+91-7898066264,City_WB_176,WB,903350,2025-05-25,Active,Full-time,Marketing,Senior Data Analyst,EMPIN00027023,6c62775b3fc469a3,1f775c3ce6bb0aef,aarohi5371@okhdfcbank,a2ac1a934e4af794,7ebf7d834f3300e8,CMPIN00253,India6749 Limited,India6749,DL,56101,AP,DL;AS;MH;ML;TR;CG;MN;HR;HP;DN;WB;KA;KL;TS;AP,15,N,Multi-region footprint
EMPIN00027624,Krishna Bose,1995-11-13,Male,krishna.bose.empin00027624@india9159.in,+91-9338033361,City_WB_87,WB,283306,2011-06-19,Active,Full-time,Legal,Product Manager,EMPIN00027013,c184d3fc26bf6dde,af22762f1e368d65,krishna9280@okyesbank,53b1817d1b6cb16b,0572379eb7d467af,CMPIN00268,India9159 Limited,India9159,TN,41001,JK,DL;OD;JK;HP;GJ;ML;DN;KL;KA;WB,10,N,Multi-region footprint
EMPIN00027625,Kavya Kapoor,1977-08-31,Male,kavya.kapoor.empin00027625@india583.in,+91-8080842064,City_WB_316,WB,975047,2012-08-13,Active,Contractor,Sales,Operations Manager,EMPIN00027025,52601ac43d890356,d195708ff823a69b,kavya3816@okaxis,a1417cec0f33961d,182262c0d5247544,CMPIN00227,India583 Limited,India583,HP,47110,SK,UK;SK;KL;MZ;PB;GA;WB;NL;CG;BR;HR;JH;TR;DL,14,N,Multi-region footprint
EMPIN00027626,Arjun Das,1966-09-01,Self-describe,arjun.das.empin00027626@india5469.in,+91-6453577512,City_WB_367,WB,314824,2019-11-18,Active,Full-time,Sales,Security Analyst,EMPIN00027006,59d6f19e44b3fa2e,75fd4f297e1bbd10,arjun1806@upi,2839ddfabce9dfd2,29fc1db2e047473e,CMPIN00295,India5469 Limited,India5469,KL,30110,LD,TN;MN;JH;RJ;UP;WB;GJ;MH;PB;LD;GA;JK;KA;AR,14,N,Multi-region footprint
EMPIN00027627,Vivaan Joshi,1975-10-22,Self-describe,vivaan.joshi.empin00027627@india4159.in,+91-8396930789,City_WB_362,WB,121691,2022-02-23,Active,Full-time,HR,Security Analyst,EMPIN00027011,b7f13cf9c6ef582f,40c22ac4a248f5a9,vivaan2758@oksbi,0a074f2a3555ca48,e82039dddc27f161,CMPIN00267,India4159 Limited,India4159,TS,70200,UK,JK;PY;OD;JH;UK;LD;WB;CG;AR;BR,10,N,Multi-region footprint
EMPIN00027628,Arnav Reddy,1988-11-20,Non-binary,arnav.reddy.empin00027628@india4895.in,+91-7209834750,City_WB_193,WB,358876,2018-01-07,Active,Part-time,Marketing,Security Analyst,EMPIN00027023,f921d88d12eddab9,d4efd7834d700c94,arnav9803@okaxis,4e7c563f119110b6,9e6afb9031fcc2ef,CMPIN00307,India4895 Limited,India4895,GA,62011,ML,JH;NL;PY;GJ;HR;ML;MN;MZ;DN;WB,10,N,Multi-region footprint
EMPIN00027629,Karan Jain,1993-04-05,Prefer not to say,karan.jain.empin00027629@india9154.in,+91-6991073958,City_WB_191,WB,178094,2026-02-22,Active,Full-time,Product,QA Engineer,EMPIN00027030,7ccc52b75fd14a4a,9443c6da002acc78,karan214@okhdfcbank,80f97efcd2a57899,3d20a8126aea643b,CMPIN00279,India9154 Limited,India9154,UK,86101,JK,DN;KL;MZ;CH;GA;WB;MH;GJ;AP;SK;JK,11,N,Multi-region footprint
EMPIN00027630,Pooja Kulkarni,1983-12-17,Male,pooja.kulkarni.empin00027630@india7464.in,+91-6864881466,City_WB_397,WB,151507,2014-08-24,Terminated,Contractor,Data,Customer Support Specialist,EMPIN00027008,0ae7dbada1da0b72,b4be176a6816421a,pooja1340@oksbi,5232925eaafa6e93,981cf841dfba4783,CMPIN00255,India7464 Limited,India7464,DN,62011,UP,TS;MZ;WB;CH;LD;TN;MH;HR;UP,9,N,Multi-region footprint
EMPIN00027631,Ira Pandey,1988-08-24,Non-binary,ira.pandey.empin00027631@india9282.in,+91-6644898401,City_WB_189,WB,565922,2015-09-10,Active,Full-time,Data,Product Manager,EMPIN00027011,3f695bbe1934dc53,2761dc76cdab01af,ira4657@okaxis,02fb32a41734c789,73f56fe7429a8569,CMPIN00296,India9282 Limited,India9282,UK,61100,TR,TR;DN;WB;MP;MZ;AR;LD;NL,8,N,Multi-region footprint
